consecutive,period,fold,cor,mae,rmse,no_perfect,no_data,no_data_full
5,13,2.4,0.812583013735219,2.61224489795918,5.77644760547306,44,98,127
1,14,2.4,0.831475855449183,3.76991150442478,5.62547933060953,20,113,127
2,14,2.4,0.842974980528399,2.40178571428571,4.96145859889725,51,112,127
3,14,2.4,0.842019980210917,2.26605504587156,4.92046838972795,54,109,127
4,14,2.4,0.825475275917296,2.26732673267327,5.26618203894688,51,101,127
5,14,2.4,0.846602726499508,2.21739130434783,4.93435163795169,45,92,127
1,15,2.4,0.796849420148479,4.21818181818182,6.48214330435403,17,110,127
2,15,2.4,0.808085061670795,2.94392523364486,6.05812962715715,47,107,127
3,15,2.4,0.81990929099201,2.74528301886792,5.920065017491,49,106,127
4,15,2.4,0.807163772804085,2.84848484848485,6.33094053682453,47,99,127
5,15,2.4,0.866297575765957,2.54444444444444,5.68721763645849,42,90,127
1,1,2.5,0.516076645133603,6.11811023622047,9.13460151741113,29,127,127
2,1,2.5,0.625152662534783,3.5511811023622,7.07718970872114,62,127,127
3,1,2.5,0.834120025191784,2.45669291338583,5.15889263586154,63,127,127
4,1,2.5,0.804232887848508,2.99173553719008,5.86768711385634,55,121,127
5,1,2.5,0.722447626303499,4.2,9.19688037845726,48,115,127
1,2,2.5,0.688407913682976,3.74803149606299,6.75557512544939,52,127,127
2,2,2.5,0.689675454699793,3.5511811023622,6.63146876285759,56,127,127
3,2,2.5,0.838675112526042,2.35714285714286,4.50132255697198,62,126,127
4,2,2.5,0.791705135351334,2.83606557377049,5.98221407556614,56,122,127
5,2,2.5,0.763813107797379,3.625,7.35089887603647,48,112,127
1,3,2.5,0.757543313376751,3.2755905511811,6.08599787041864,51,127,127
2,3,2.5,0.778155050623761,2.96062992125984,5.61494069916309,55,127,127
3,3,2.5,0.744712937664939,2.81746031746032,6.05202314329548,54,126,127
4,3,2.5,0.774717404523145,2.9344262295082,6.04491386262512,51,122,127
5,3,2.5,0.79557638311557,3.31858407079646,6.58302993961297,45,113,127
1,4,2.5,0.811404424173401,2.59055118110236,5.27286920056806,56,127,127
2,4,2.5,0.817559909547383,2.30708661417323,5.04546260647979,63,127,127
3,4,2.5,0.85857402149301,2.232,4.38634243989226,60,125,127
4,4,2.5,0.778420985133527,2.9016393442623,6.00546199475876,53,122,127
5,4,2.5,0.835085216326323,3.01785714285714,5.82942045636982,46,112,127
1,5,2.5,0.877453149593002,2.39516129032258,4.59224451411501,50,124,127
2,5,2.5,0.885849058944292,1.94354838709677,4.35982390884414,66,124,127
3,5,2.5,0.874180705554039,2.15322580645161,4.52858305832288,62,124,127
4,5,2.5,0.841577290366857,2.60833333333333,5.19535048545011,54,120,127
5,5,2.5,0.821907231200847,3.08108108108108,5.98948026742503,47,111,127
1,6,2.5,0.827933663217083,2.73809523809524,5.3873750123608,41,126,127
2,6,2.5,0.836968736459854,2.152,5.12328019924735,60,125,127
3,6,2.5,0.87745634251793,1.94354838709677,4.5,62,124,127
4,6,2.5,0.831610767951154,2.59166666666667,5.54301362076623,54,120,127
5,6,2.5,0.829759309277606,2.78181818181818,5.69209978830308,48,110,127
1,7,2.5,0.833505698027445,3.31707317073171,6.35916852978783,38,123,127
2,7,2.5,0.835740647894296,2.80487804878049,6.24890234263626,56,123,127
3,7,2.5,0.837610752141405,2.70491803278689,6.21605536190719,58,122,127
4,7,2.5,0.806206074608696,3.13675213675214,6.88923351770997,53,117,127
5,7,2.5,0.803332720650164,3.44444444444444,7.27756573058347,47,108,127
1,8,2.5,0.840691744752826,3.54918032786885,6.61654657087745,32,122,127
2,8,2.5,0.833803490017953,3.0495867768595,6.65998287541541,53,121,127
3,8,2.5,0.837367275213936,2.93333333333333,6.60429153404562,54,120,127
4,8,2.5,0.809167848818766,3.32173913043478,7.24478823166966,50,115,127
5,8,2.5,0.8123246251411,3.61320754716981,7.64112507768524,45,106,127
1,9,2.5,0.840937463472299,3.65546218487395,6.54589485829083,33,119,127
2,9,2.5,0.84881377084445,2.92436974789916,6.34975021013366,53,119,127
3,9,2.5,0.837751991246141,2.99152542372881,6.60828960665494,54,118,127
4,9,2.5,0.815935107189103,3.41739130434783,7.27533056174142,51,115,127
5,9,2.5,0.831512564402004,3.43809523809524,7.14942555134926,46,105,127
1,10,2.5,0.831409864901956,3.81034482758621,6.47807974953839,29,116,127
2,10,2.5,0.845353929383779,2.87068965517241,6.19719068722216,52,116,127
3,10,2.5,0.840324217094937,2.86206896551724,6.25189626405875,53,116,127
4,10,2.5,0.80035347036324,3.27927927927928,7.11425418526866,50,111,127
5,10,2.5,0.818777316746524,3.21,6.91158447825099,45,100,127
1,11,2.5,0.818437642602522,3.8,6.3622528140247,27,115,127
2,11,2.5,0.829011313057052,2.80869565217391,5.96147049265386,50,115,127
3,11,2.5,0.826974657883851,2.79824561403509,6.05892121716312,50,114,127
4,11,2.5,0.799009216770262,3.00925925925926,6.59053754903082,48,108,127
5,11,2.5,0.809354285480677,2.95918367346939,6.54809522078048,43,98,127
1,12,2.5,0.812221415886258,3.69642857142857,6.19187255313655,24,112,127
2,12,2.5,0.823442558626991,2.58035714285714,5.72666070735318,53,112,127
3,12,2.5,0.819858519624847,2.54054054054054,5.75787748681345,53,111,127
4,12,2.5,0.788149622940721,2.76923076923077,6.44652559970813,50,104,127
5,12,2.5,0.808606413605735,2.63157894736842,6.03672968279663,45,95,127
1,13,2.5,0.823477620795787,3.6605504587156,5.71092627330126,21,109,127
2,13,2.5,0.833597933120196,2.54716981132076,5.12117321463936,46,106,127
3,13,2.5,0.844172604686745,2.22330097087379,4.89798849142543,49,103,127
4,13,2.5,0.820619749274906,2.29166666666667,5.32681893816563,47,96,127
5,13,2.5,0.847567037194673,2.30337078651685,5.07804262033439,42,89,127
1,14,2.5,0.829168773867126,4.03738317757009,6.38338966000055,20,107,127
2,14,2.5,0.840229769017602,2.72815533980583,5.7883377898091,48,103,127
3,14,2.5,0.842575860667591,2.61386138613861,5.71432107485523,48,101,127
4,14,2.5,0.835302616022493,2.64516129032258,6.09953285713495,45,93,127
5,14,2.5,0.865457733065307,2.59302325581395,5.80997538320847,40,86,127
1,15,2.5,0.830343867510498,3.83809523809524,6.24347278211032,21,105,127
2,15,2.5,0.842518307629187,2.66666666666667,5.71719113812053,45,102,127
3,15,2.5,0.845777235297673,2.49,5.60802995712398,46,100,127
4,15,2.5,0.832555022644506,2.62365591397849,6.06594583925139,44,93,127
5,15,2.5,0.869420435543387,2.48235294117647,5.70345612455342,39,85,127
1,1,2.6,0.520785745330595,5.99212598425197,9.06885298635881,32,127,127
2,1,2.6,0.624893953775273,3.53543307086614,7.07496417731116,63,127,127
3,1,2.6,0.834335077017801,2.44094488188976,5.15583913299807,64,127,127
4,1,2.6,0.804612520753224,2.97520661157025,5.86486949683248,56,121,127
5,1,2.6,0.722869029901068,4.18260869565217,9.19498918362368,49,115,127
1,2,2.6,0.684766691341238,3.74803149606299,6.73573149258175,51,127,127
2,2,2.6,0.684710603674112,3.5748031496063,6.63799609264605,55,127,127
3,2,2.6,0.836059289246019,2.38095238095238,4.51100946011049,61,126,127
4,2,2.6,0.790482684458318,2.86885245901639,5.99590023867402,55,122,127
5,2,2.6,0.760761547656177,3.70535714285714,7.37817728168685,46,112,127
1,3,2.6,0.738246406878399,3.49606299212598,6.36798092823481,48,127,127
2,3,2.6,0.76689904174823,3.04724409448819,5.83972278492091,55,127,127
3,3,2.6,0.740450088755811,2.98412698412698,6.34335047416547,54,126,127
4,3,2.6,0.774608016223052,2.97540983606557,6.16241915452573,52,122,127
5,3,2.6,0.815773063215233,3.20535714285714,6.17960354715414,45,112,127
1,4,2.6,0.807948147839058,2.63779527559055,5.28778119075098,56,127,127
2,4,2.6,0.813202020069037,2.39370078740158,5.09283888160776,62,127,127
3,4,2.6,0.855279046013864,2.32,4.44162132559722,59,125,127
4,4,2.6,0.778573221360526,2.95901639344262,6.03065937182796,52,122,127
5,4,2.6,0.836439515387123,3.08035714285714,5.85768725692999,45,112,127
1,5,2.6,0.874632042816711,2.4758064516129,4.68955600071808,49,124,127
2,5,2.6,0.882771118347557,2.04838709677419,4.47033231066125,64,124,127
3,5,2.6,0.869404204238794,2.28225806451613,4.69986272963577,60,124,127
4,5,2.6,0.83810853978539,2.74166666666667,5.35023363975817,52,120,127
5,5,2.6,0.822156474047845,3.12727272727273,6.01664358259653,45,110,127
1,6,2.6,0.819382954675361,2.9016393442623,5.87855229194913,41,122,127
2,6,2.6,0.825073438932129,2.4344262295082,5.71236794516806,57,122,127
3,6,2.6,0.868656915961649,2.31404958677686,5.21282588612053,58,121,127
4,6,2.6,0.828829297775205,2.75213675213675,5.82361828372447,51,117,127
5,6,2.6,0.829777837722563,2.93518518518519,5.96672873959022,46,108,127
1,7,2.6,0.837724327606171,3.30327868852459,6.38838597846405,34,122,127
2,7,2.6,0.843665576668704,2.79508196721311,6.25745457074345,52,122,127
3,7,2.6,0.84252874711076,2.67768595041322,6.26811424579571,57,121,127
4,7,2.6,0.809035335435669,3.22413793103448,6.98397179754941,50,116,127
5,7,2.6,0.804994665818319,3.44339622641509,7.34525902801795,45,106,127
1,8,2.6,0.8484890672833,3.42857142857143,6.47944390185693,33,119,127
2,8,2.6,0.846822666656769,2.91525423728814,6.51335004537291,53,118,127
3,8,2.6,0.843363741557852,2.90677966101695,6.53478307447986,54,118,127
4,8,2.6,0.818264198961912,3.26548672566372,7.17974042472092,51,113,127
5,8,2.6,0.826830018049424,3.35922330097087,7.07930115578995,45,103,127
1,9,2.6,0.817583343611313,3.41071428571429,6.02820750424915,31,112,127
2,9,2.6,0.823231914679837,2.6875,5.84700778176325,50,112,127
3,9,2.6,0.811780070503008,2.70535714285714,6.06144136559708,52,112,127
4,9,2.6,0.771791108367707,3,6.63395400906522,49,107,127
5,9,2.6,0.787036361486947,2.98969072164948,6.42161299067936,44,97,127
1,10,2.6,0.813103680837924,3.7787610619469,6.56013705878837,26,113,127
2,10,2.6,0.825234492214913,2.83185840707965,6.213032263839,50,113,127
3,10,2.6,0.820012911550707,2.82300884955752,6.26904178928106,51,113,127
4,10,2.6,0.778338976515413,3.16037735849057,7.08772523850945,48,106,127
5,10,2.6,0.795027391539108,3.08247422680412,6.82098036911677,43,97,127
1,11,2.6,0.855603367867294,3.53211009174312,5.88342407948659,25,109,127
2,11,2.6,0.861134941553089,2.60550458715596,5.48893799992061,48,109,127
3,11,2.6,0.858824395183081,2.56880733944954,5.57023544706863,49,109,127
4,11,2.6,0.833337511060438,2.7378640776699,6.12491331422708,47,103,127
5,11,2.6,0.856671696198166,2.68085106382979,5.78699936945976,42,94,127
1,12,2.6,0.841841452219254,3.4,5.42887900700755,25,110,127
2,12,2.6,0.85344825030807,2.39090909090909,4.93503246742567,50,110,127
3,12,2.6,0.849152471420761,2.33333333333333,5.02401639534952,51,108,127
4,12,2.6,0.812847958235815,2.51960784313726,5.68710271182981,48,102,127
5,12,2.6,0.840228412886621,2.35483870967742,5.12111379014496,43,93,127
1,13,2.6,0.858878988280023,3.79047619047619,5.62477512778024,19,105,127
2,13,2.6,0.874312504690235,2.57843137254902,4.95370726691379,46,102,127
3,13,2.6,0.873608224954593,2.52,4.99799959983992,46,100,127
4,13,2.6,0.86823250944832,2.45161290322581,5.22812904711937,45,93,127
5,13,2.6,0.902811523350092,2.32558139534884,4.77396037629331,41,86,127
1,14,2.6,0.852830015642769,3.85294117647059,5.70259658779553,18,102,127
2,14,2.6,0.870234249806076,2.52040816326531,4.97032007346137,44,98,127
3,14,2.6,0.874968081836955,2.33333333333333,4.8541219597369,45,96,127
4,14,2.6,0.865098909942519,2.36263736263736,5.18980403619115,45,91,127
5,14,2.6,0.900400043067278,2.28571428571429,4.74843332559478,40,84,127
1,15,2.6,0.867218366848779,3.54545454545455,5.45412456288585,21,99,127
2,15,2.6,0.873289388371947,2.44329896907217,4.89792718623394,43,97,127
3,15,2.6,0.872647266739684,2.22916666666667,4.85626742811115,46,96,127
4,15,2.6,0.864163667547344,2.25,5.08563038016295,43,88,127
5,15,2.6,0.904049939490636,2.08860759493671,4.59636620369624,38,79,127
1,1,2.7,0.535436890480132,5.8740157480315,8.90633676915876,33,127,127
2,1,2.7,0.637282006809294,3.49606299212598,6.90885543810022,62,127,127
3,1,2.7,0.854831992659588,2.26771653543307,4.83426093008616,65,127,127
4,1,2.7,0.819671173536257,2.93388429752066,5.65904527181306,56,121,127
5,1,2.7,0.720710055943381,4.21739130434783,9.20821939073055,49,115,127
1,2,2.7,0.681789109097326,3.82677165354331,6.88831030787942,50,127,127
2,2,2.7,0.681671589433156,3.65354330708661,6.792770589639,54,127,127
3,2,2.7,0.828453535549804,2.57142857142857,4.84030695602783,59,126,127
4,2,2.7,0.794294042722811,3.0327868852459,6.25024589680213,54,122,127
5,2,2.7,0.787222330157171,4.09821428571429,8.01616670057632,45,112,127
1,3,2.7,0.739331064917697,3.48818897637795,6.37601312005289,50,127,127
2,3,2.7,0.768302928326637,3.03937007874016,5.84848052142168,57,127,127
3,3,2.7,0.744547492144885,3.00793650793651,6.37641985433285,56,126,127
4,3,2.7,0.79159871379644,2.98360655737705,6.1056276110315,53,122,127
5,3,2.7,0.814002942246943,3.41964285714286,6.78956657568908,47,112,127
1,4,2.7,0.795979395858747,2.73228346456693,5.73770510243596,60,127,127
2,4,2.7,0.787888951260545,2.70866141732283,5.76849985275038,63,127,127
3,4,2.7,0.834060831848123,2.568,5.16062011777655,60,125,127
4,4,2.7,0.762613216649746,3.31967213114754,6.69536174171785,52,122,127
5,4,2.7,0.849860719095855,3.09090909090909,5.68570775957336,45,110,127
1,5,2.7,0.87163109352192,2.44715447154472,4.6982093111852,50,123,127
2,5,2.7,0.880854422831022,2.04878048780488,4.49570707606947,64,123,127
3,5,2.7,0.868777699724911,2.27642276422764,4.72323438857642,60,123,127
4,5,2.7,0.837977037538571,2.73949579831933,5.37657539937924,52,119,127
5,5,2.7,0.839732962041015,2.84259259259259,5.37569978218168,46,108,127
1,6,2.7,0.792637028282066,3.27049180327869,6.71125797496694,39,122,127
2,6,2.7,0.797900129809908,2.81967213114754,6.56867878523578,54,122,127
3,6,2.7,0.841565643248631,2.70247933884298,6.14628827050377,55,121,127
4,6,2.7,0.805542467351861,3.15384615384615,6.6992792060297,48,117,127
5,6,2.7,0.806769808065988,3.37037037037037,6.8906807705394,43,108,127
1,7,2.7,0.832464526268533,3.6864406779661,7.05366835682935,31,118,127
2,7,2.7,0.839389911891247,3.17796610169492,6.9263681876714,48,118,127
3,7,2.7,0.840958985812024,3.03418803418803,6.93621734889494,54,117,127
4,7,2.7,0.814237985249414,3.52678571428571,7.52199156758748,47,112,127
5,7,2.7,0.813045016336696,3.7843137254902,7.91994256267547,42,102,127
1,8,2.7,0.844003268605854,3.40869565217391,6.37658761134962,32,115,127
2,8,2.7,0.841247867453797,2.89473684210526,6.41407443651794,51,114,127
3,8,2.7,0.837760384178544,2.8859649122807,6.43660038851283,52,114,127
4,8,2.7,0.809554927794155,3.23853211009174,7.10665794561433,50,109,127
5,8,2.7,0.815862504519917,3.37,7.05761999543756,44,100,127
1,9,2.7,0.814097711511743,3.33636363636364,6.11778331810409,31,110,127
2,9,2.7,0.818606182757389,2.66363636363636,5.96123843143047,49,110,127
3,9,2.7,0.805529294239851,2.63636363636364,6.23917243929616,53,110,127
4,9,2.7,0.773115213989341,2.95238095238095,6.70465367878021,48,105,127
5,9,2.7,0.782336402561211,2.96842105263158,6.51476056836764,43,95,127
1,10,2.7,0.807397982527516,3.57798165137615,6.33759714834249,25,109,127
2,10,2.7,0.816718133775867,2.69444444444444,6.03308777891953,46,108,127
3,10,2.7,0.816619546185929,2.5981308411215,5.9781533734933,48,107,127
4,10,2.7,0.768488698160825,3.03960396039604,6.83105894694473,45,101,127
5,10,2.7,0.782804742126482,3.04301075268817,6.58525560611351,40,93,127
1,11,2.7,0.847418874260613,3.60185185185185,6.11388825786256,29,108,127
2,11,2.7,0.849547882639424,2.82242990654206,5.882017582524,49,107,127
3,11,2.7,0.851943521639529,2.75700934579439,5.85733823634535,49,107,127
4,11,2.7,0.83506492102969,2.79207920792079,6.24896030956311,48,101,127
5,11,2.7,0.858739003381596,2.73913043478261,5.92342439149342,43,92,127
1,12,2.7,0.878769286210032,3.39252336448598,5.28708530553814,26,107,127
2,12,2.7,0.879580450857749,2.5,4.93447632518119,48,106,127
3,12,2.7,0.884322830954363,2.3495145631068,4.8731481421699,48,103,127
4,12,2.7,0.876626370164001,2.38947368421053,5.16159909942238,44,95,127
5,12,2.7,0.887299535198511,2.40229885057471,4.87899556273107,39,87,127
1,13,2.7,0.862950930844918,3.58163265306122,5.51713471923643,19,98,127
2,13,2.7,0.875706313790134,2.48958333333333,5.01767708539851,44,96,127
3,13,2.7,0.876952980192465,2.39583333333333,5.08265022732564,45,96,127
4,13,2.7,0.876310095435476,2.39772727272727,5.22559261537084,42,88,127
5,13,2.7,0.90314018946847,2.25,4.74605099003372,38,80,127
1,14,2.7,0.855978987866388,3.6969696969697,5.64434104733102,16,99,127
2,14,2.7,0.867993951306344,2.49473684210526,5.12886567945533,41,95,127
3,14,2.7,0.879363650816136,2.34408602150538,4.97304562574072,41,93,127
4,14,2.7,0.87676828834915,2.37209302325581,5.17597311376504,39,86,127
5,14,2.7,0.906430128250159,2.30769230769231,4.75825867739719,35,78,127
1,15,2.7,0.863050894197099,3.64130434782609,5.61539034223376,19,92,127
2,15,2.7,0.870964490334429,2.53846153846154,5.05029647698969,40,91,127
3,15,2.7,0.888695559726041,2.08988764044944,4.42160172310361,42,89,127
4,15,2.7,0.88164754949641,2.07317073170732,4.53710985690875,40,82,127
5,15,2.7,0.904670154581144,2.14666666666667,4.70035459655262,36,75,127
1,1,2.8,0.551040192778521,5.61417322834646,8.67024961269609,36,127,127
2,1,2.8,0.637163039400842,3.43307086614173,6.88259244327001,64,127,127
3,1,2.8,0.844260975427996,2.33333333333333,5.05838922852934,67,126,127
4,1,2.8,0.805050660474637,3.05,5.96797006248077,58,120,127
5,1,2.8,0.717478280960513,4.33913043478261,9.39888985118895,51,115,127
1,2,2.8,0.664869611791517,3.97637795275591,7.06048112388861,50,127,127
2,2,2.8,0.664806358224883,3.80314960629921,6.96730271242854,54,127,127
3,2,2.8,0.813941127882514,2.81746031746032,5.15243816533678,57,126,127
4,2,2.8,0.784165314728684,3.27272727272727,6.50492502545393,51,121,127
5,2,2.8,0.782876950733916,4.30357142857143,8.21583836257749,43,112,127
1,3,2.8,0.801689676604809,3.17460317460317,5.57631043748804,51,126,127
2,3,2.8,0.819090141062997,2.76190476190476,5.20835714280272,58,126,127
3,3,2.8,0.75589819641308,2.93650793650794,6.32330032373341,57,126,127
4,3,2.8,0.790839068023829,3.01639344262295,6.12706974063111,53,122,127
5,3,2.8,0.814038267099425,3.42857142857143,6.80073525436772,47,112,127
1,4,2.8,0.807233609700964,2.71653543307087,5.6700622835391,61,127,127
2,4,2.8,0.800205144713862,2.70866141732283,5.70398396481496,63,127,127
3,4,2.8,0.847845795790155,2.568,5.08723893679076,60,125,127
4,4,2.8,0.816822821251081,3.03305785123967,5.69978975978809,52,121,127
5,4,2.8,0.850924822537666,3.13636363636364,5.71043701559617,45,110,127
1,5,2.8,0.829297920001958,2.82786885245902,5.83727423476088,50,122,127
2,5,2.8,0.837112790765864,2.4672131147541,5.69224378819656,63,122,127
3,5,2.8,0.828544197942603,2.67213114754098,5.86039779324595,59,122,127
4,5,2.8,0.802160947714127,3.15254237288136,6.43480999416587,51,118,127
5,5,2.8,0.802200669257754,3.26851851851852,6.50284837875196,46,108,127
1,6,2.8,0.802365078048095,3.54166666666667,7.88088404516481,40,120,127
2,6,2.8,0.835641400964932,2.70588235294118,6.37220856664365,56,119,127
3,6,2.8,0.829035158556712,2.8655462184874,6.52789746994783,55,119,127
4,6,2.8,0.804435253470347,3.18421052631579,6.85117482562138,48,114,127
5,6,2.8,0.806666171483509,3.40952380952381,7.05623668753226,43,105,127
1,7,2.8,0.832162258465149,3.4017094017094,6.65126425871926,35,117,127
2,7,2.8,0.839902189642913,3,6.53785819237384,47,117,127
3,7,2.8,0.84232243383041,2.87931034482759,6.55086201224299,52,116,127
4,7,2.8,0.830029334482437,3.25454545454545,6.95831745597898,45,110,127
5,7,2.8,0.815747968937554,3.36363636363636,7.03311072461159,40,99,127
1,8,2.8,0.832435498957565,3.42982456140351,6.68528103045342,34,114,127
2,8,2.8,0.835276041736835,2.92982456140351,6.56545985882899,52,114,127
3,8,2.8,0.832167875588097,2.92105263157895,6.58746816630679,53,114,127
4,8,2.8,0.810748766845195,3.17592592592593,7.08480376894409,50,108,127
5,8,2.8,0.817101498285407,3.14432989690722,6.89015433819328,44,97,127
1,9,2.8,0.835783972216967,3.08256880733945,5.52060361013028,34,109,127
2,9,2.8,0.852059310686267,2.2962962962963,5.10083508050579,52,108,127
3,9,2.8,0.844371844556703,2.25925925925926,5.23520843972878,55,108,127
4,9,2.8,0.795730370849717,2.62135922330097,5.89388361589113,50,103,127
5,9,2.8,0.809760693015832,2.60215053763441,5.5745196041636,45,93,127
1,10,2.8,0.841773952518232,3.15238095238095,5.3816265907163,29,105,127
2,10,2.8,0.85183562586076,2.41904761904762,5.07843245406259,46,105,127
3,10,2.8,0.847942873575283,2.40952380952381,5.12788826859928,48,105,127
4,10,2.8,0.824698075320597,2.5360824742268,5.56683848532086,44,97,127
5,10,2.8,0.823315460984725,2.68888888888889,5.50353421801745,39,90,127
1,11,2.8,0.848434750153281,3.59047619047619,6.22208049725216,30,105,127
2,11,2.8,0.852443036676622,2.81730769230769,5.97993439634712,47,104,127
3,11,2.8,0.848832080100356,2.83653846153846,6.09145050302218,47,104,127
4,11,2.8,0.833874770667711,2.74226804123711,6.26888898228107,46,97,127
5,11,2.8,0.856929101468057,2.70786516853933,5.92177471121091,41,89,127
1,12,2.8,0.873414543807215,3.23469387755102,5.4069116765073,26,98,127
2,12,2.8,0.874579718068818,2.45918367346939,5.13988009071601,45,98,127
3,12,2.8,0.878335765144329,2.31632653061225,5.02747552993365,46,98,127
4,12,2.8,0.876880061671555,2.31111111111111,5.14889416390657,42,90,127
5,12,2.8,0.887016544890852,2.33734939759036,4.88173384170059,37,83,127
1,13,2.8,0.845563490786785,3.55208333333333,5.78881824439727,21,96,127
2,13,2.8,0.875739999388332,2.46739130434783,5.10008525077938,40,92,127
3,13,2.8,0.873389287237922,2.3956043956044,5.10548078695181,41,91,127
4,13,2.8,0.880945017808982,2.20481927710843,5.05273396112715,39,83,127
5,13,2.8,0.912859791869075,2.10526315789474,4.5624324075743,35,76,127
1,14,2.8,0.881547522323162,3.31521739130435,5.05942942306309,17,92,127
2,14,2.8,0.887709916189514,2.24719101123596,4.58870131685217,40,89,127
3,14,2.8,0.901232365031057,2.06818181818182,4.35368182743588,40,88,127
4,14,2.8,0.891333330681727,2.04938271604938,4.51061847337432,38,81,127
5,14,2.8,0.905019710643376,2.24324324324324,4.77323619610258,34,74,127
1,15,2.8,0.873667564266895,3.2906976744186,5.24404424085076,21,86,127
2,15,2.8,0.88428256854973,2.29411764705882,4.68162867588017,39,85,127
3,15,2.8,0.890889865915807,2.07228915662651,4.47752082866002,39,83,127
4,15,2.8,0.887401006306583,2.06493506493507,4.58824019117875,37,77,127
5,15,2.8,0.902944580537732,2.21739130434783,4.86185984571957,33,69,127
1,1,2.9,0.615994878790813,5.34645669291339,8.20264985031844,36,127,127
2,1,2.9,0.701825524085977,3.18897637795276,6.36241423994304,64,127,127
3,1,2.9,0.844378667321407,2.34920634920635,5.06152621439894,66,126,127
4,1,2.9,0.805373496406876,3.06666666666667,5.97076209541127,57,120,127
5,1,2.9,0.717960770068924,4.35652173913044,9.40074002637443,50,115,127
1,2,2.9,0.666216644046065,3.97637795275591,7.02582413133217,49,127,127
2,2,2.9,0.666343611176313,3.80314960629921,6.9321798959805,53,127,127
3,2,2.9,0.827983948977955,2.80952380952381,5.05210941328566,56,126,127
4,2,2.9,0.802365188556478,3.26446280991736,6.42245544042912,50,121,127
5,2,2.9,0.802362368283395,4.29464285714286,8.14544131927266,42,112,127
1,3,2.9,0.812732388456181,3.11111111111111,5.57915621998382,52,126,127
2,3,2.9,0.811619538716958,2.96031746031746,5.52555391175817,58,126,127
3,3,2.9,0.755600361419469,3.13492063492064,6.58702428178983,57,126,127
4,3,2.9,0.831500479968504,2.98347107438017,5.4613593803184,52,121,127
5,3,2.9,0.819596430799457,3.70535714285714,7.10445031552155,46,112,127
1,4,2.9,0.812023077942589,2.74015748031496,5.75072744457015,61,127,127
2,4,2.9,0.810223006581096,2.70866141732283,5.77259340727106,64,127,127
3,4,2.9,0.852635668012429,2.656,5.2581365520496,60,125,127
4,4,2.9,0.824265077067679,3.12396694214876,5.85781952494073,52,121,127
5,4,2.9,0.852431327593632,3.20183486238532,5.77800321053194,45,109,127
1,5,2.9,0.831804523766019,2.80327868852459,5.82813976451784,48,122,127
2,5,2.9,0.837518309149948,2.5655737704918,5.74955450875808,58,122,127
3,5,2.9,0.831599513833013,2.70247933884298,5.81320810136297,54,121,127
4,5,2.9,0.805286685753081,3.17241379310345,6.40581632257909,46,116,127
5,5,2.9,0.804357768272556,3.39252336448598,6.58304250313872,41,107,127
1,6,2.9,0.812521289733255,3.34188034188034,7.75534004059778,43,117,127
2,6,2.9,0.846794006356307,2.56034482758621,6.2194078884375,57,116,127
3,6,2.9,0.847114854564551,2.60869565217391,6.16723459977774,55,115,127
4,6,2.9,0.811261775440141,3.08108108108108,6.74770564944349,48,111,127
5,6,2.9,0.813707727026442,3.30392156862745,6.95292292887689,43,102,127
1,7,2.9,0.832002045372856,3.43362831858407,6.74569676006571,32,113,127
2,7,2.9,0.837041213577671,3.07964601769912,6.67182691144511,45,113,127
3,7,2.9,0.841113046036588,2.95575221238938,6.66120720409816,50,113,127
4,7,2.9,0.826466143696222,3.38317757009346,7.14731503080231,43,107,127
5,7,2.9,0.811287242099415,3.49484536082474,7.2289509583869,39,97,127
1,8,2.9,0.863233338359743,2.81651376146789,5.42589780335725,34,109,127
2,8,2.9,0.866233808309881,2.34862385321101,5.2689152479337,49,109,127
3,8,2.9,0.865975722975175,2.28703703703704,5.21837920062173,50,108,127
4,8,2.9,0.826187191976368,2.65686274509804,6.0350284694814,47,102,127
5,8,2.9,0.835541417609286,2.60215053763441,5.6758306672628,42,93,127
1,9,2.9,0.839562354626034,3.0188679245283,5.37288791324571,30,106,127
2,9,2.9,0.846070045344938,2.32075471698113,5.13956168750047,49,106,127
3,9,2.9,0.839636855332198,2.25714285714286,5.27798662911748,52,105,127
4,9,2.9,0.789726990127694,2.69,5.99249530663145,47,100,127
5,9,2.9,0.810142710322526,2.6304347826087,5.61054907023949,43,92,127
1,10,2.9,0.874341675492145,2.88118811881188,4.69358103906783,29,101,127
2,10,2.9,0.883486593077299,2.18811881188119,4.36116979492865,45,101,127
3,10,2.9,0.879854633796305,2.16831683168317,4.38832835400614,46,101,127
4,10,2.9,0.857757427805808,2.24731182795699,4.67088902684224,42,93,127
5,10,2.9,0.865257716914356,2.31395348837209,4.38416813461324,37,86,127
1,11,2.9,0.864351507689065,3.32323232323232,5.60753461375357,29,99,127
2,11,2.9,0.876108651618743,2.47959183673469,5.20890132957273,45,98,127
3,11,2.9,0.870486314039442,2.51041666666667,5.29051824808622,45,96,127
4,11,2.9,0.867844097652766,2.28089887640449,4.94350101114494,43,89,127
5,11,2.9,0.889777346945723,2.4578313253012,4.98672937700835,38,83,127
1,12,2.9,0.875589194995186,3.17021276595745,5.38713992724755,25,94,127
2,12,2.9,0.874728900691818,2.45744680851064,5.1478150704935,43,94,127
3,12,2.9,0.878548811502685,2.37234042553192,5.05606860982266,43,94,127
4,12,2.9,0.877154883921609,2.37209302325581,5.18495139130856,39,86,127
